event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2012,claims_per_1000_residents,claim_payments_per_capita
sandy,Hurricane Sandy,Hurricane,2012,36061021500,1,0.00,0.00,0.00,0.00,0.00,2841,0.351989,0.00
sandy,Hurricane Sandy,Hurricane,2012,36061022301,1,25856.18,2182.98,0.00,28039.16,28039.16,8384,0.119275,3.34
sandy,Hurricane Sandy,Hurricane,2012,36061023600,2,0.00,0.00,0.00,0.00,0.00,6548,0.305437,0.00
sandy,Hurricane Sandy,Hurricane,2012,36061023801,1,10209.21,0.00,0.00,10209.21,10209.21,9769,0.102365,1.05
sandy,Hurricane Sandy,Hurricane,2012,36061023802,1,8780.27,0.00,0.00,8780.27,8780.27,2542,0.393391,3.45
sandy,Hurricane Sandy,Hurricane,2012,36061024200,2,0.00,0.00,0.00,0.00,0.00,3649,0.548095,0.00
sandy,Hurricane Sandy,Hurricane,2012,36061024302,5,442936.24,0.00,0.00,442936.24,88587.25,6982,0.716127,63.44
sandy,Hurricane Sandy,Hurricane,2012,36061029900,7,0.00,0.00,0.00,0.00,0.00,4181,1.674241,0.00
sandy,Hurricane Sandy,Hurricane,2012,36061031703,2,0.00,0.00,0.00,0.00,0.00,7887,0.253582,0.00
sandy,Hurricane Sandy,Hurricane,2012,36061031704,746,747305.31,0.00,0.00,747305.31,1001.75,5761,129.491408,129.72
sandy,Hurricane Sandy,Hurricane,2012,36065023200,1,18677.55,0.00,0.00,18677.55,18677.55,4493,0.222568,4.16
sandy,Hurricane Sandy,Hurricane,2012,36071000400,3,134922.74,70269.21,0.00,205191.95,68397.32,4964,0.604351,41.34
sandy,Hurricane Sandy,Hurricane,2012,36071011300,1,3850.93,0.00,0.00,3850.93,3850.93,7183,0.139218,0.54
sandy,Hurricane Sandy,Hurricane,2012,36071011400,1,30824.06,50000.00,0.00,80824.06,80824.06,3781,0.264480,21.38
sandy,Hurricane Sandy,Hurricane,2012,36071011601,1,0.00,0.00,0.00,0.00,0.00,4469,0.223764,0.00
sandy,Hurricane Sandy,Hurricane,2012,36071012100,1,0.00,0.00,0.00,0.00,0.00,3932,0.254323,0.00
sandy,Hurricane Sandy,Hurricane,2012,36071013202,1,29936.53,0.00,0.00,29936.53,29936.53,2314,0.432152,12.94
sandy,Hurricane Sandy,Hurricane,2012,36071013500,1,17774.62,0.00,0.00,17774.62,17774.62,6307,0.158554,2.82
sandy,Hurricane Sandy,Hurricane,2012,36071013900,1,8135.28,609.48,0.00,8744.76,8744.76,4348,0.229991,2.01
sandy,Hurricane Sandy,Hurricane,2012,36071014202,2,8409.96,0.00,0.00,8409.96,4204.98,6286,0.318167,1.34
sandy,Hurricane Sandy,Hurricane,2012,36071014501,1,0.00,0.00,0.00,0.00,0.00,4743,0.210837,0.00
sandy,Hurricane Sandy,Hurricane,2012,36071014900,1,3479.46,0.00,0.00,3479.46,3479.46,3613,0.276778,0.96
sandy,Hurricane Sandy,Hurricane,2012,36075020500,1,0.00,0.00,0.00,0.00,0.00,6043,0.165481,0.00
sandy,Hurricane Sandy,Hurricane,2012,36079010700,13,1561357.65,28309.25,0.00,1589666.90,122282.07,2465,5.273834,644.90
sandy,Hurricane Sandy,Hurricane,2012,36079010800,5,476734.35,24017.98,0.00,500752.33,100150.47,3313,1.509206,151.15
sandy,Hurricane Sandy,Hurricane,2012,36079011600,1,7336.44,0.00,0.00,7336.44,7336.44,5945,0.168209,1.23
sandy,Hurricane Sandy,Hurricane,2012,36081000100,256,7492355.67,1264916.81,0.00,8757272.48,34208.10,4637,55.208109,1888.56
sandy,Hurricane Sandy,Hurricane,2012,36081000700,67,1094619.81,371086.29,0.00,1465706.10,21876.21,4520,14.823009,324.27
sandy,Hurricane Sandy,Hurricane,2012,36081001900,5,621870.20,446721.25,0.00,1068591.45,213718.29,998,5.010020,1070.73
sandy,Hurricane Sandy,Hurricane,2012,36081002500,1,0.00,0.00,0.00,0.00,0.00,7102,0.140805,0.00
sandy,Hurricane Sandy,Hurricane,2012,36081006202,43,1846489.55,74713.30,0.00,1921202.85,44679.14,7108,6.049522,270.29
sandy,Hurricane Sandy,Hurricane,2012,36081008100,74,217087.17,0.00,0.00,217087.17,2933.61,999,74.074074,217.30
sandy,Hurricane Sandy,Hurricane,2012,36081008300,5,1229700.00,0.00,0.00,1229700.00,245940.00,3589,1.393146,342.63
sandy,Hurricane Sandy,Hurricane,2012,36081008700,21,925940.93,0.00,0.00,925940.93,44092.43,4139,5.073689,223.71
sandy,Hurricane Sandy,Hurricane,2012,36081011100,1,10098.16,0.00,0.00,10098.16,10098.16,3065,0.326264,3.29
