event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2021,claims_per_1000_residents,claim_payments_per_capita
ida,Hurricane Ida,Hurricane,2021,22087030601,8,12230.20,0.00,0.00,12230.20,1528.77,1336,5.988024,9.15
ida,Hurricane Ida,Hurricane,2021,22087030602,9,78466.27,5238.99,0.00,83705.26,9300.58,3048,2.952756,27.46
ida,Hurricane Ida,Hurricane,2021,22087030603,2,5014.01,0.00,0.00,5014.01,2507.01,1699,1.177163,2.95
ida,Hurricane Ida,Hurricane,2021,22087030700,3,29126.00,0.00,0.00,29126.00,9708.67,1684,1.781473,17.30
ida,Hurricane Ida,Hurricane,2021,22087030800,5,42737.12,22822.68,0.00,65559.80,13111.96,4230,1.182033,15.50
ida,Hurricane Ida,Hurricane,2021,22089060100,29,362194.13,55103.50,0.00,417297.63,14389.57,1977,14.668690,211.08
ida,Hurricane Ida,Hurricane,2021,22089062100,138,4185116.46,790176.26,0.00,4975292.72,36052.85,5467,25.242363,910.06
ida,Hurricane Ida,Hurricane,2021,22089062200,24,268331.30,25936.21,0.00,294267.51,12261.15,2626,9.139375,112.06
ida,Hurricane Ida,Hurricane,2021,22089062301,60,351671.34,22910.59,0.00,374581.93,6243.03,6864,8.741259,54.57
ida,Hurricane Ida,Hurricane,2021,22089062302,72,1260592.73,102871.86,0.00,1363464.59,18937.01,4634,15.537333,294.23
ida,Hurricane Ida,Hurricane,2021,22089062400,22,314560.13,8445.94,0.00,323006.07,14682.09,1278,17.214397,252.74
ida,Hurricane Ida,Hurricane,2021,22089062500,190,9718903.32,1439474.96,53867.50,11212245.78,59011.82,2825,67.256637,3968.94
ida,Hurricane Ida,Hurricane,2021,22089062700,21,318465.19,72595.11,0.00,391060.30,18621.92,4921,4.267425,79.47
ida,Hurricane Ida,Hurricane,2021,22089062800,45,564440.56,92382.39,0.00,656822.95,14596.07,5483,8.207186,119.79
ida,Hurricane Ida,Hurricane,2021,22089062900,26,695425.19,92715.02,0.00,788140.21,30313.09,2476,10.500808,318.31
ida,Hurricane Ida,Hurricane,2021,22089063000,11,221642.14,22243.74,0.00,243885.88,22171.44,1229,8.950366,198.44
ida,Hurricane Ida,Hurricane,2021,22089063100,43,735982.38,52623.56,0.00,788605.94,18339.67,8188,5.251588,96.31
ida,Hurricane Ida,Hurricane,2021,22089063200,28,399251.06,66252.67,0.00,465503.73,16625.13,4443,6.302048,104.77
ida,Hurricane Ida,Hurricane,2021,22091951100,1,63257.32,0.00,0.00,63257.32,63257.32,4350,0.229885,14.54
ida,Hurricane Ida,Hurricane,2021,22091951202,4,80248.78,7985.70,0.00,88234.48,22058.62,1927,2.075765,45.79
ida,Hurricane Ida,Hurricane,2021,22093040100,10,20462.36,2676.09,0.00,23138.45,2313.85,3157,3.167564,7.33
ida,Hurricane Ida,Hurricane,2021,22093040200,11,100488.50,20553.24,0.00,121041.74,11003.79,3200,3.437500,37.83
ida,Hurricane Ida,Hurricane,2021,22093040300,11,225514.36,34592.52,0.00,260106.88,23646.08,4143,2.655081,62.78
ida,Hurricane Ida,Hurricane,2021,22093040400,2,29346.21,0.00,0.00,29346.21,14673.10,2038,0.981354,14.40
ida,Hurricane Ida,Hurricane,2021,22093040500,2,62831.99,1089.36,0.00,63921.35,31960.68,2143,0.933271,29.83
ida,Hurricane Ida,Hurricane,2021,22093040600,4,24655.35,1620.22,0.00,26275.57,6568.89,2316,1.727116,11.35
ida,Hurricane Ida,Hurricane,2021,22093040700,6,45885.76,1430.82,0.00,47316.58,7886.10,3393,1.768347,13.95
ida,Hurricane Ida,Hurricane,2021,22095070100,569,68595912.06,20934526.29,930000.00,90460438.35,158981.44,2675,212.710280,33816.99
ida,Hurricane Ida,Hurricane,2021,22095070200,1560,131207465.28,36732495.04,60000.00,167999960.32,107692.28,6937,224.881073,24217.96
ida,Hurricane Ida,Hurricane,2021,22095070300,808,65704783.95,18601953.46,0.00,84306737.41,104340.02,6348,127.284184,13280.83
ida,Hurricane Ida,Hurricane,2021,22095070400,164,2458370.43,325883.04,0.00,2784253.47,16977.16,4106,39.941549,678.09
ida,Hurricane Ida,Hurricane,2021,22095070500,327,15839200.17,3816319.76,0.00,19655519.93,60108.62,6513,50.207278,3017.89
ida,Hurricane Ida,Hurricane,2021,22095070600,10,89474.03,0.00,0.00,89474.03,8947.40,2102,4.757374,42.57
ida,Hurricane Ida,Hurricane,2021,22095070700,29,1394359.76,736224.94,0.00,2130584.70,73468.44,3457,8.388776,616.31
ida,Hurricane Ida,Hurricane,2021,22095070800,21,758050.40,91095.07,0.00,849145.47,40435.50,1664,12.620192,510.30
ida,Hurricane Ida,Hurricane,2021,22095070900,51,1915682.78,444585.88,0.00,2360268.66,46279.78,3461,14.735626,681.96
ida,Hurricane Ida,Hurricane,2021,22095071000,52,2375140.74,491590.18,0.00,2866730.92,55129.44,2660,19.548872,1077.72
ida,Hurricane Ida,Hurricane,2021,22095071100,14,306536.44,25518.30,0.00,332054.74,23718.20,2781,5.034160,119.40
ida,Hurricane Ida,Hurricane,2021,22097960200,1,2500.00,0.00,0.00,2500.00,2500.00,4185,0.238949,0.60
ida,Hurricane Ida,Hurricane,2021,22101040100,4,0.00,0.00,0.00,0.00,0.00,2380,1.680672,0.00
ida,Hurricane Ida,Hurricane,2021,22101040300,1,0.00,0.00,0.00,0.00,0.00,2494,0.400962,0.00
ida,Hurricane Ida,Hurricane,2021,22101041000,1,0.00,0.00,0.00,0.00,0.00,2797,0.357526,0.00
ida,Hurricane Ida,Hurricane,2021,22101041400,1,2001.05,0.00,0.00,2001.05,2001.05,2641,0.378644,0.76
ida,Hurricane Ida,Hurricane,2021,22103040105,14,26641.84,0.00,0.00,26641.84,1902.99,5418,2.583979,4.92
ida,Hurricane Ida,Hurricane,2021,22103040106,5,115810.40,53627.22,0.00,169437.62,33887.52,4298,1.163332,39.42
ida,Hurricane Ida,Hurricane,2021,22103040203,11,70055.97,6408.84,0.00,76464.81,6951.35,4530,2.428256,16.88
ida,Hurricane Ida,Hurricane,2021,22103040204,24,830121.74,113841.80,0.00,943963.54,39331.81,5929,4.047900,159.21
ida,Hurricane Ida,Hurricane,2021,22103040205,22,221995.54,126046.66,0.00,348042.20,15820.10,3392,6.485849,102.61
ida,Hurricane Ida,Hurricane,2021,22103040206,4,14675.04,40848.52,0.00,55523.56,13880.89,2460,1.626016,22.57
ida,Hurricane Ida,Hurricane,2021,22103040304,202,6916756.42,1330915.08,0.00,8247671.50,40830.06,6510,31.029186,1266.92
ida,Hurricane Ida,Hurricane,2021,22103040306,5,128071.01,23722.33,0.00,151793.34,30358.67,5454,0.916758,27.83
ida,Hurricane Ida,Hurricane,2021,22103040307,47,532060.76,60501.55,0.00,592562.31,12607.71,3977,11.817953,149.00
ida,Hurricane Ida,Hurricane,2021,22103040308,165,6345749.56,1187680.59,30000.00,7563430.15,45838.97,7155,23.060797,1057.08
ida,Hurricane Ida,Hurricane,2021,22103040309,96,1143550.04,174607.10,0.00,1318157.14,13730.80,11002,8.725686,119.81
ida,Hurricane Ida,Hurricane,2021,22103040401,12,96652.77,24657.86,0.00,121310.63,10109.22,8258,1.453136,14.69
ida,Hurricane Ida,Hurricane,2021,22103040402,4,117442.11,6454.53,0.00,123896.64,30974.16,2831,1.412928,43.76
ida,Hurricane Ida,Hurricane,2021,22103040501,5,108011.97,12875.10,0.00,120887.07,24177.41,4152,1.204239,29.12
ida,Hurricane Ida,Hurricane,2021,22103040502,11,206120.53,29984.26,0.00,236104.79,21464.07,4307,2.553982,54.82
ida,Hurricane Ida,Hurricane,2021,22103040601,32,1920633.48,612231.90,29094.44,2561959.82,80061.24,4097,7.810593,625.33
ida,Hurricane Ida,Hurricane,2021,22103040602,32,752955.93,317022.96,0.00,1069978.89,33436.84,2438,13.125513,438.88
ida,Hurricane Ida,Hurricane,2021,22103040606,3,739.26,0.00,0.00,739.26,246.42,4286,0.699953,0.17
ida,Hurricane Ida,Hurricane,2021,22103040607,85,1539592.54,164773.79,0.00,1704366.33,20051.37,3537,24.031665,481.87
ida,Hurricane Ida,Hurricane,2021,22103040608,7,51537.76,2065.40,0.00,53603.16,7657.59,4164,1.681076,12.87
ida,Hurricane Ida,Hurricane,2021,22103040609,3,0.00,0.00,0.00,0.00,0.00,4484,0.669045,0.00
ida,Hurricane Ida,Hurricane,2021,22103040705,10,100125.16,3738.68,0.00,103863.84,10386.38,6859,1.457938,15.14
ida,Hurricane Ida,Hurricane,2021,22103040706,8,126740.75,11153.57,0.00,137894.32,17236.79,5903,1.355243,23.36
ida,Hurricane Ida,Hurricane,2021,22103040708,63,861817.33,178526.47,0.00,1040343.80,16513.39,5914,10.652689,175.91
ida,Hurricane Ida,Hurricane,2021,22103040709,4,35597.87,2803.65,0.00,38401.52,9600.38,4409,0.907235,8.71
ida,Hurricane Ida,Hurricane,2021,22103040710,47,1167483.92,156052.88,0.00,1323536.80,28160.36,7298,6.440121,181.36
ida,Hurricane Ida,Hurricane,2021,22103040711,6,142621.12,26397.32,0.00,169018.44,28169.74,4565,1.314348,37.02
ida,Hurricane Ida,Hurricane,2021,22103040712,10,108137.14,11202.13,0.00,119339.27,11933.93,4284,2.334267,27.86
ida,Hurricane Ida,Hurricane,2021,22103040713,3,60116.26,163938.30,0.00,224054.56,74684.85,3200,0.937500,70.02
