event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2022,claims_per_1000_residents,claim_payments_per_capita
ian,Hurricane Ian,Hurricane,2022,12115002732,29,812381.55,124385.83,0.00,936767.38,32302.32,4007,7.237335,233.78
ian,Hurricane Ian,Hurricane,2022,12115002733,36,910809.53,144860.92,0.00,1055670.45,29324.18,3550,10.140845,297.37
ian,Hurricane Ian,Hurricane,2022,12115002734,23,152845.02,8398.78,0.00,161243.80,7010.60,8244,2.789908,19.56
ian,Hurricane Ian,Hurricane,2022,12115002735,13,794236.76,76896.12,0.00,871132.88,67010.22,1772,7.336343,491.61
ian,Hurricane Ian,Hurricane,2022,12115002736,19,1297419.19,359413.41,0.00,1656832.60,87201.72,4374,4.343850,378.79
ian,Hurricane Ian,Hurricane,2022,12115002737,56,4241093.97,1078715.16,0.00,5319809.13,94996.59,6074,9.219625,875.83
ian,Hurricane Ian,Hurricane,2022,12115002738,7,140594.26,22631.92,0.00,163226.18,23318.03,5477,1.278072,29.80
ian,Hurricane Ian,Hurricane,2022,12115002739,9,488694.94,97639.66,0.00,586334.60,65148.29,4373,2.058084,134.08
ian,Hurricane Ian,Hurricane,2022,12115002740,26,1537322.31,66058.34,0.00,1603380.65,61668.49,4937,5.266356,324.77
ian,Hurricane Ian,Hurricane,2022,12115002741,6,6662.36,0.00,0.00,6662.36,1110.39,4414,1.359311,1.51
ian,Hurricane Ian,Hurricane,2022,12115002742,3,45147.40,16824.38,0.00,61971.78,20657.26,6813,0.440335,9.10
ian,Hurricane Ian,Hurricane,2022,12115002743,10,465656.00,61236.61,0.00,526892.61,52689.26,4435,2.254791,118.80
ian,Hurricane Ian,Hurricane,2022,12115002744,55,2892280.58,661735.95,0.00,3554016.53,64618.48,3123,17.611271,1138.01
ian,Hurricane Ian,Hurricane,2022,12115002745,16,268951.28,118185.79,0.00,387137.07,24196.07,5959,2.685014,64.97
ian,Hurricane Ian,Hurricane,2022,12115002746,6,136204.44,8.06,0.00,136212.50,22702.08,6108,0.982318,22.30
ian,Hurricane Ian,Hurricane,2022,12117020101,75,112063.31,3408.25,0.00,115471.56,1539.62,1310,57.251908,88.15
ian,Hurricane Ian,Hurricane,2022,12117020102,1,8698.10,130.37,0.00,8828.47,8828.47,1214,0.823723,7.27
ian,Hurricane Ian,Hurricane,2022,12117020201,12,264343.92,4872.35,0.00,269216.27,22434.69,2123,5.652379,126.81
