event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2018,claims_per_1000_residents,claim_payments_per_capita
michael,Hurricane Michael,Hurricane,2018,12123950200,2,28564.02,0.00,0.00,28564.02,14282.01,5046,0.396354,5.66
michael,Hurricane Michael,Hurricane,2018,12123950400,12,339733.41,74665.78,0.00,414399.19,34533.27,8050,1.490683,51.48
michael,Hurricane Michael,Hurricane,2018,12127081300,1,0.00,0.00,0.00,0.00,0.00,1790,0.558659,0.00
michael,Hurricane Michael,Hurricane,2018,12129010100,86,2182509.75,201043.68,60000.00,2443553.43,28413.41,5052,17.022961,483.68
michael,Hurricane Michael,Hurricane,2018,12129010201,14,405743.12,22010.32,23550.00,451303.44,32235.96,9753,1.435456,46.27
michael,Hurricane Michael,Hurricane,2018,12129010202,81,2513171.36,411924.66,162609.00,3087705.02,38119.82,8238,9.832484,374.81
michael,Hurricane Michael,Hurricane,2018,12131950501,2,31307.79,5982.93,0.00,37290.72,18645.36,4055,0.493218,9.20
michael,Hurricane Michael,Hurricane,2018,12131950502,1,0.00,0.00,0.00,0.00,0.00,5294,0.188893,0.00
michael,Hurricane Michael,Hurricane,2018,12131950601,17,55754.29,7274.21,0.00,63028.50,3707.56,11774,1.443859,5.35
michael,Hurricane Michael,Hurricane,2018,12131950602,1,0.00,0.00,0.00,0.00,0.00,3466,0.288517,0.00
michael,Hurricane Michael,Hurricane,2018,12131950603,13,77713.10,4349.44,0.00,82062.54,6312.50,10419,1.247721,7.88
michael,Hurricane Michael,Hurricane,2018,12133970103,1,468.18,0.00,0.00,468.18,468.18,3239,0.308737,0.14
michael,Hurricane Michael,Hurricane,2018,12133970301,2,128497.43,40796.66,0.00,169294.09,84647.04,2421,0.826105,69.93
michael,Hurricane Michael,Hurricane,2018,12133970303,1,2138.51,0.00,0.00,2138.51,2138.51,3909,0.255820,0.55
