event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2016,claims_per_1000_residents,claim_payments_per_capita
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22017021300,1,8791.21,0.00,0.00,8791.21,8791.21,2688,0.372024,3.27
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22017022600,1,39436.78,0.00,0.00,39436.78,39436.78,3196,0.312891,12.34
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22017022800,2,12447.91,0.00,0.00,12447.91,6223.95,4349,0.459876,2.86
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22019000500,1,0.00,0.00,0.00,0.00,0.00,3205,0.312012,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22019000600,2,26711.20,0.00,0.00,26711.20,13355.60,7456,0.268240,3.58
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22019000900,1,32453.96,0.00,0.00,32453.96,32453.96,3954,0.252908,8.21
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22019001500,1,0.00,0.00,0.00,0.00,0.00,1682,0.594530,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22019001700,1,3197.07,0.00,0.00,3197.07,3197.07,9109,0.109782,0.35
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22019001903,1,1268.90,0.00,0.00,1268.90,1268.90,7204,0.138812,0.18
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22019002000,2,13411.60,0.00,0.00,13411.60,6705.80,9033,0.221410,1.48
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22019002100,1,0.00,0.00,0.00,0.00,0.00,3197,0.312793,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22019002500,1,0.00,0.00,0.00,0.00,0.00,3867,0.258598,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22019002700,1,2930.90,0.00,0.00,2930.90,2930.90,7623,0.131182,0.38
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22019002800,9,154344.93,46459.22,0.00,200804.15,22311.57,4428,2.032520,45.35
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22019002900,1,36367.01,2441.55,0.00,38808.56,38808.56,2248,0.444840,17.26
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22019003000,1,0.00,0.00,0.00,0.00,0.00,4675,0.213904,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22019003400,2,143430.50,5794.21,0.00,149224.71,74612.35,5157,0.387822,28.94
